node_id,name,in_corpus,case,year
1934862,"Muhammad Husain Khan v. Babu
Kishva	Nandan Sahai",False,,
34362364,Punjab Limitation (Custom) Act,False,,
902660,,True,Mizaji_And_Another_vs_The_State_Of_U_P_on_18_December_1958,1958.0
952560,"Chikkarange  Gowde
v.  State  of Mysore",False,,
125804048,"Bihar	Preservation  and  Improvement	 of
       Animals	Act, 1955",False,,
33547277,"Cow Slaughter Act, 1955",False,,
1217564,Chintaman Rao v. The State of Madhya Pradesh,False,,
28157911,Seghir Ahmed v. The State of U. P.,False,,
1247440,"Naubahar  Singh  v.
Qadir  Bux, (A.",False,,
79085667,Section	 1,False,,
130917717,s. 1(3),False,,
116239923,"Uttar Pradesh Prevention of  Cow  Slaughter
Act,  1955",False,,
95766602,Section 2,False,,
157856607,Section	 3,False,,
173578145,Section	 4,False,,
103222339,Section 5,False,,
41334761,Section 6,False,,
139986534,s. 7,False,,
133642211,Section	 8,False,,
161774089,Section 9,False,,
116403559,Section  10,False,,
733617,1) and Ebrahim Vazir Mavat v. The State of Bombay,False,,
77525086,"West Bengal  Animal  Slaughter
Control	 Act, 1950",False,,
37282232,,True,Moran_Mar_Basselios_Catholicos_vs_Thukalan_Paulo_Avira_Ors_on_12_September_1958,1958.0
1049900,S. 1,False,,
756572,S. 72,False,,
1471991,S. 92,False,,
1080613,S. 94,False,,
132188388,Assam Excise Act,False,,
74655444,s. 9,False,,
611928,"The  State
of Assam v. A. N. Kidwai",False,,
40714990,s. 36,False,,
164445148,s. 3(3),False,,
27532321,s. 24,False,,
1510323,Raman1601260and  Raman  Ltd. v. The State of Madras,False,,
865224,"Dalmia Jain Airways	Ltd.
v. Sukumar Mukherjee",False,,
1725486,,True,Narain_And_Two_Others_vs_The_State_Of_Punjab_on_4_December_1958,1958.0
357596,S. 161,False,,
115231,ss.  148,False,,
1029344,ss. 140,False,,
593844,s. 167,False,,
1630403,s.	 109,False,,
1171107,,True,Neelakantan_Damodaran_Namboori_And_vs_Velayudhan_Pillai_Narayana_Pillai_And_on_19_May_1958,1958.0
1047349,,True,P_C_Ray_And_Co_India_Private_Ltd_vs_A_C_Mukherjee_Income_Tax_Officer_And_on_15_May_1958,1958.0
1488438,section 18(3B),False,,
929126,Keshav Mills Ltd. v. Commissioner of Income-tax,False,,
284968,Ryots of Garabandha v. Zamindar of Parlakimedi,False,,
1036744,"Appeal No. 151 of 1958, Dutt v. Anglo-India Jute Mills Co. Ltd.",False,,
944601,M. S. M. Sharma v. Sri Krishna Sinha,True,Pandit_M_S_M_Sharma_vs_Shri_Sri_Krishna_Sinha_And_Others_on_12_December_1958,1958.0
1130308,Art. 194(3),False,,
1653644,Art.  105(3),False,,
679324,Art. 194(1),False,,
528695,"Gunupati Keshavram Reddy v. Nafisul Hasan, A.
I. R.",False,,
74909,Article 194,False,,
601062,Article  194(2),False,,
1621673,"Arnold  v.	King
Emperor",False,,
1041742,"s.
499",False,,
1412643,"Srinivasa  v.  The State, of Madras",False,,
1251904,Art.  105,False,,
885308,Art. 105(1),False,,
362453,"Srinivasan
v. The State of Madras",False,,
614338,Article  142(2),False,,
231390,Art.	 146(2),False,,
1347669,Art. 187(3),False,,
868984,Art. 210,False,,
1371971,"Art.
22(2)",False,,
180317,,True,Radha_Sundar_Dutta_vs_Mohd_Jahadur_Rahim_And_Others_on_18_September_1958,1958.0
187751559,"Village Chaukidari	Act,
1870",False,,
198930744,s.  48,False,,
122327305,s. 51,False,,
49067741,s. 8,False,,
1771458,1) and Maung Kyin v. Ma Shwe La,False,,
1754138,"Ranjit Singh v. Maharaj Bahadur
Singh",False,,
187343186,s. 50,False,,
414242,"2)	 and
Gopendra Chandra v. Taraprasanna",False,,
682293,Kanchan Barani Debi v. Umesh  Chandra,False,,
147362898,,True,Raghubar_Sarup_Nawab_Jamshed_Ali_Khan_vs_State_Of_U_P_on_18_December_1958,1958.0
451453,,True,Raja_Bahadur_K_C_Deo_Bhanj_vs_Raghunath_Misra_And_Others_on_18_December_1958,1958.0
65668764,S.  123(7)(f),False,,
61178425,"Orissa   Grama
Panchayats Act, 1948",False,,
25889893,s. 123(7),False,,
70252546,s. 123,False,,
153983240,"s.
123(8)",False,,
1213036,s.  10,False,,
712019,s. 16,False,,
872230,s. 14,False,,
1409426,s. 17,False,,
1236366,s. 18,False,,
970171,s.  22,False,,
13647,s. 32,False,,
146422906,Section 35,False,,
168639435,s. 36,False,,
189868098,s. 44(2),False,,
429632,s. 21,False,,
153116676,s. 97,False,,
122789395,Section  98,False,,
169341416,s.  99,False,,
92048108,s. 31,False,,
48624697,,True,Rameshwar_Proshad_Khandelwal_Ors_vs_Commissioners_Land_Reforms_Jagirs_on_13_November_1958,1958.0
82950642,Easements Act,False,,
703513,"Ramakrishna v. Unni
Check, I L R",False,,
176958798,Forests Act,False,,
699829,,True,Razia_Begum_vs_Sahebzadi_Anwar_Begum_Others_on_23_May_1958,1958.0
1182765,s. 43,False,,
142305,"Sri  Mahant
Prayaga	 Doss  Jee Varyu v. The Board of  Commissioners",False,,
476231,Vydianadayyan v. Sitaramayyan,False,,
1846280,"5) and Secy.  of
State	v.   M.	 Murugesa  Mudaliar",False,,
1143279,"s.
58",False,,
1790137,art. 177,False,,
1038208,s. 41,False,,
824340,,True,S_B_Adityan_vs_S_Kandaswami_And_Ors_on_20_May_1958,1958.0
124681654,section 81,False,,
161625000,section 82,False,,
100974542,section 117,False,,
86942021,section 123(1),False,,
110530048,section 78,False,,
114885597,section 124,False,,
190986984,section 82(b),False,,
1254241,,True,S_B_Adityan_vs_S_Kandaswami_And_Others_on_30_April_1958,1958.0
170182826,s. 79(b),False,,
1543138,,True,S_K_G_Sugar_Ltd_vs_Sri_Ali_Hassan_Chairman_on_4_November_1958,1958.0
760439,s.  10(1),False,,
527399,s. 18(3)(c),False,,
981621,,True,S_M_Jakati_Another_vs_S_M_Borkar_Others_on_24_September_1958,1958.0
126922659,s. 155,False,,
370710,"Babu Lal  v.
Khem  Chand",False,,
737050,Toshanpal  Singh  v.  District Judge  of  Agra,False,,
170036,"Masit
Ullah  v. Damodar Prasad",False,,
1050291,S. 64,False,,
12870,3)  Chandra Deo Singh v. Mata Prasad,False,,
334320,"Sahu Ram Chander  v.	Bhup
Singh",False,,
740470,Ganpatrao v. Bhimrao,False,,
302809,ss. 165,False,,
1879063,166,False,,
557423,"3)
Ragunath  Das  v. Sundar Das Khetri",False,,
860374,"Mulgund  Co-operative  Credit  Society  v.	Shidlingappa
Ishwarappa",False,,
163850,,True,Saurashtra_Salt_Manufacturing_Co_vs_Bai_Valu_Raja_And_Ors_on_28_April_1958,1958.0
1857003,,True,Seth_Badri_Prasad_And_Others_vs_Seth_Nagarmal_And_Others_on_9_December_1958,1958.0
1336935,s. 69(3)(a),False,,
599506,"Surajmull Nargoremull v. Triton  Insurance
Company	 Ltd.",False,,
111142562,s. 7,False,,
18283,"Sri	 Sri Shiba Prasad Singh v.  Maharaja  Srish  Chandra
Nandi",False,,
1538044,s. 72,False,,
726622,Senaji Kapurchand v. Pannaji Devichand,False,,
53482,"Kumaraswami	  v.
Chinnathambi",False,,
739122,,True,Seth_Ganga_Dhar_vs_Shankar_Lal_Others_on_15_April_1958,1958.0
56745513,s. 60,False,,
1961189,"Sewpujanrai
Indrasanrai Ltd. v. The Collector of288Customs",True,Shewpujanrai_Indrasanrai_Ltd_vs_The_Collector_Of_Customs_Others_on_9_May_1958,1958.0
672466,s. 8(3),False,,
1499936,"F. N. Roy  v.  Collector  Of
Customs,  Calcutta",False,,
1827447,"Leo Roy  Frey  v.	The  Superintendent,
District  Jail, Amritsar and another",False,,
164835752,s. 20,False,,
1098573,,True,Shr1_Radeshyam_Khare_Another_vs_The_State_Of_Madhya_Pradesh_Others_on_30_September_1958,1958.0
181251736,s.   3,False,,
1986722,"section 53-
A",False,,
122942769,"Section
4",False,,
191602123,Section 5,False,,
4289796,Sections  6,False,,
103986345,8,False,,
96756524,Section	 9,False,,
42097958,section  25,False,,
1455408,"R. v.	Metropolitan  Police
Commissioner",False,,
1928017,,True,Shree_Vinod_Kumar_Others_vs_State_Of_Himachal_Pradesh_And_on_10_October_1958,1958.0
997632,"Himachal Pradesh and  Bilaspur	(New
State) Act",False,,
253890,Section 11,False,,
64650299,ss. 12,False,,
1230555,Section  27,False,,
212247,ss. 17,False,,
1072898,18,False,,
875407,s.  2(1)(g),False,,
733723,Section 3,False,,
754847,Section 4,False,,
727274,Section	 5,False,,
497478,Section 8,False,,
1059344,Section 9,False,,
117358162,s. 35,False,,
69259609,s. 74,False,,
1921720,s. 14(2),False,,
156144011,s. 147(2),False,,
850955,s. 25,False,,
470115,s. 15(1),False,,
106108,s.	 73,False,,
388614,s. 16,False,,
1418839,s. 12,False,,
283546,s. 35,False,,
1401884,,True,Shreemati_Kashi_Bai_vs_Sudha_Rani_Ghose_And_Others_on_25_February_1958,1958.0
1359532,,True,Shri_Kishori_Lal_vs_Mst_Chaltibai_on_1_December_1958,1958.0
1343355,"Diwakar Rao v.  Chandanlal
Rao",False,,
1403646,"Lal  Kunwar  v.
Charanji Lal",False,,
680262,Rani Dharam Kunwar v. Balwant Singh,False,,
1143216,,True,Sirajul_Haq_Khan_Others_vs_The_Sunni_Central_Board_Of_Waqf_U_P_on_16_September_1958,1958.0
1393166,Section 4,False,,
885718,Section 6,False,,
372189,29,False,,
1909215,"Nagendra Nath
Dey v. Suresh Chandra Dey",False,,
1672814,Narayan Jivangouda v. Puttabai,False,,
1847988,"Bhimabai  v.
Gurunathgouda",False,,
177703,Narayan  v.  Gurunathgouda,False,,
218317,Sundaramma v. Abdul Khader,False,,
786895,Art. 97,False,,
1356980,,True,Smt_Indermani_Jatia_vs_Commissioner_Of_Income_Tax_U_P_on_3_October_1958,1958.0
673640,"Commissioner  of  Income-tax,  Madras v.  A.  T.  K.P.L.S.P.
Subramaniam  Chettiyar",False,,
991581,Ram   Lal  Bechairam  v.  Commissioner	of  Income-tax,False,,
74866601,s. 10,False,,
85337016,s. 14(2)(c),False,,
567012,"Thakur  Raghubir
Singh v. The State of Ajmer (Now Rajasthan",True,Thakur_Raghubir_Singh_And_Others_vs_The_State_Of_Ajmer_Now_Rajasthan_And_on_14_November_1958,1958.0
188169194,"Ajmer  Abolition of Intermediaries  and	Land
Reforms Act,1955",False,,
80850669,ss. 8,False,,
115212832,38,False,,
12264543,Art. 31-A(1)(a),False,,
127830392,s. 4,False,,
133086879,s. 29,False,,
174113725,s. 30,False,,
51769568,s. 37,False,,
156973329,"Before the Constitution (Seventh Amendment) Act, 1956",False,,
197658330,s.  21,False,,
149815690,"Ajmer Tenancy and  Land  Records
Act",False,,
310921,s. 2 (15),False,,
1215159,s. 64,False,,
1024661,s. 2(d),False,,
972674,s. 61,False,,
966225,s.  4,False,,
1766505,,True,The_Commissioner_Of_Income_Tax_Bihar_vs_Sri_Ramakrishna_Deo_on_14_October_1958,1958.0
161909607,s. 2(1),False,,
974898,,True,The_Income_Tax_Officer_Bangalore_vs_K_N_Guruswamy_on_28_April_1958,1958.0
100361324,s. 13(1),False,,
62034253,s. 12,False,,
999886,Art.  278,False,,
1633416,"City Tobacco Mart and Others  v.
Income-tax Officer, Urban Circle, Bangalore",False,,
904884,Hirjibhai Tribhuvandas v. Income-,False,,
230279,,True,The_Nagpur_Electric_Light_And_Powerco_vs_K_Shreepathirao_on_11_April_1958,1958.0
1575408,s. 2 (1),False,,
1512414,s. 3,False,,
1250685,Sections 4,False,,
1835421,10,False,,
1345363,section  1,False,,
238819,"Perumal
Goundan	 v. The Thirumalarayapuram Jananukoola	Dhanasekhara
Sangha	Nidhi",False,,
221237,,True,The_Special_Land_Acquisition_Officer_vs_T_Adinarayan_Setty_on_7_November_1958,1958.0
634137,s. 26,False,,
361353,,True,The_State_Of_Bihar_vs_Basawan_Singh_on_21_March_1958,1958.0
288147,"State  Government,  Madhya Pradesh v.  Ramkrishna  Ganpatrao
Limsey	and  others",False,,
1932091,Ltd. v. Commissioner  of  Taxation,False,,
1065786,"Bank of Chettinad  Ltd.	v.  Commissioner  of
Income-Tax,  Madras",False,,
758240,Bhuramal  v.  State Of Rajasthan,False,,
1976177,"Mohamed  Khasim  v.
State of Mysore",False,,
294359,"Jubilee Engineering Co., Ltd. v. Sales
Tax",False,,
45301,s. 17,False,,
1126318,"Navinchandra Mafatlal v.	 The
Commissioner  of Income-tax, Bombay City",False,,
736782,s. 1,False,,
278412,s. 11,False,,
118883750,Section 311(2),False,,
1504127,s. 15,False,,
206984,s. 65,False,,
168023,Beni Ram v. Kundan Lall,False,,
10138746,S. 4(1),False,,
22473630,s. 12(1),False,,
65287731,s. 1(3),False,,
39502255,Section 16,False,,
40877477,s. 3,False,,
196339575,s. 1(2),False,,
928482,Governor General v. Province of Madras,False,,
988436,The  Estate  Duty  Assessment Act,False,,
1790076,"Thomas Dana v.  State	 of
Punjab",True,Thomas_Dana_vs_The_State_Of_Punjab_And_Connected_on_4_November_1958,1958.0
1934415,Indian  Arms	Act,False,,
107752922,"Imports and Exports (Control)  Act,	 1947",False,,
974400,s.  8(2),False,,
82217466,s. 5,False,,
21578215,section 132,False,,
1652290,"Workmen of Assam Co., Ltd. v. Assam Co., Ltd.",True,Workmen_Of_Assam_Co_vs_Assam_Co_Ltd_on_28_March_1958,1958.0
966717,,True,Workmen_Of_Assam_Co_vs_Assam_Co_Ltd_on_31_March_1958,1958.0
976045,,True,Workmen_Of_Dahingeapar_Tea_Estate_vs_Dahingeapar_Tea_Estate_on_21_May_1958,1958.0
1198151,"Workmen of Dimakuchi Tea
Estate v. Management of Dimakuchi Tea Estate",True,Workmen_Of_Dimakuchi_Tea_Estate_vs_The_Management_Of_Dimakuchitea_Estate_on_4_February_1958,1958.0
506329,Section10(4),False,,
1216362,Section 17-A,False,,
1169790,ss. 22 (2),False,,
1280894,s. 36,False,,
1497131,"Narendra Kumar Sen v. All India Industrial Disputes  (Labour
Appellate) Tribunal",False,,
78710085,Section 2(q),False,,
1042042,24,False,,
1813863,,True,Anant_Chintaman_Lagu_vs_The_State_Of_Bombay_on_14_December_1959,1959.0
150969287,Anatomy Act,False,,
1440006,Mohan  v.  State of U. P.,False,,
1719430,,True,Associated_Hotels_Of_India_Ltd_vs_R_N_Kapoor_on_19_May_1959,1959.0
18783076,Rent Control Act,False,,
60888465,s.	2(b),False,,
112099287,Section	 3,False,,
95524260,Section 2(d),False,,
49197711,Section 2(c),False,,
48651047,Section 7 (1),False,,
19498826,s. 2,False,,
120447987,s.     52,False,,
92730,,True,Balkrishna_Savalram_Pujari_And_Others_vs_Shree_Dnyaneshwar_Maharajsansthan_on_26_March_1959,1959.0
1112600,s. 9,False,,
519097,S. 23,False,,
11639,"S.
23",False,,
268914,s.  9,False,,
955265,Thathachariar  v.  Singarachariar,False,,
1298438,Annasami v. Adivarachari,False,,
1493590,"Maharani  Rajroop
Koer  v. Syed Abdul Hossein",False,,
571161,Hukum Chand v. Maharaj Bahadur Singh,False,,
535729,,True,Bhinka_And_Others_vs_Charan_Singh_on_24_April_1959,1959.0
540972,Section 79,False,,
581411,"Dinomoni  Chowdhrani  v.  Brojo   Mohini
Chowdhrani",False,,
176568,Chaturbhai.M. Patel v. The Union of India,True,Chaturbhai_M_Patel_vs_The_Union_Of_India_And_Others_on_2_December_1959,1959.0
110162683,"Central Excises and Salt Act,	1944",False,,
62870779,ss. 6,False,,
105251258,8,False,,
136667771,9,False,,
197743596,Section-2,False,,
15859491,"Section
11",False,,
74566746,S.	55,False,,
195822878,s. 161,False,,
179075230,s. 109,False,,
121478,Edward Mills Co. Ltd. v. The State of Ajmer,False,,
1120174,Subramanyan Chettiar v. Muthuswamy Goundan,False,,
806261,"Prafulla  Kumar
Mukherjee  and	Ors. v. Bank of Commerce Ltd.",False,,
1809331,State of Rajasthan v. G. Chawla,False,,
1203520,,True,Commissioner_Of_Income_Tax_vs_Calcutta_National_Bank_Limited_In_on_20_April_1959,1959.0
573298,s.  2(19),False,,
1796597,Section	 2  (20),False,,
1819721,"Bank, Ltd. v. Commissioner of Income-tax,  Punjab",False,,
1767221,"Sardar Indra Singh and Sons Ltd.  v.
Commissioner  of  Income-tax,  West  Bengal",False,,
605319,"Punjab   Co-operative   Bank   Ltd.	  v.
Commissioner of Income-tax, Punjab",False,,
1778243,Nachiappa  Chettiar v. Subramaniam Chettiar,True,Ct_A_Ct_Nachiappa_Chettiar_And_Others_vs_Ct_A_Ct_Subramaniam_Chettiar_on_13_November_1959,1959.0
157537,s. 21,False,,
340907,"Bageshwari  Charan
Singh  v.  Jagarnath  Kuari",False,,
710617,s. 19,False,,
64541551,s. 17(1)(b),False,,
105873,s. 2(c),False,,
169027350,s. 107,False,,
1895251,"Jadu
Nath Roy & Ors. v. Parameswar Mullick & Ors.",False,,
1899467,"Abani Bhusan Chakravarty & Ors. v. Hem
Chandra Chakravarty & Or8",False,,
1714910,Thakur  Prasad  v. Baleshwar	Ahir	&  Ors.,False,,
1485999,Moradhwaj v.  Bhudar  Das,False,,
1824879,Subramannaya Bhatta v. Devadas Nayak &  Ors.,False,,
107990682,s. 34,False,,
570453,"Deep Chand v.	State
 of U.P.",True,Deep_Chand_vs_The_State_Of_Uttar_Pradeshand_on_15_January_1959,1959.0
1470394,"Motor  Vehicles (Amendment) Act, 1956",False,,
725744,S. 3,False,,
981418,"John M. Wilkerson
v.  Charles  A. Rahrer",False,,
1814727,Ram	 Chandra Palai v. State of Orissa,False,,
1677837,Binjraj	 v. Union of India,False,,
38261,s. 4,False,,
174519,Section 5,False,,
101389,section 4,False,,
230008,Section 3,False,,
1915068,,True,Dolgobinda_Paricha_vs_Nimai_Charan_Misra_Others_on_27_April_1959,1959.0
601353,s. 32(5),False,,
1681167,s. 60,False,,
1119590,Sahodra	 v.  Ram  Babu,False,,
316246,"Lakshmi  Reddi  v.
Venkata Reddi",False,,
922401,"Subbiah Mudaliar  v.  Gopala
Mudaliar",False,,
294497,Gopi Chand v. Delhi Administration,True,Gopi_Chand_vs_The_Delhi_Administration_on_20_January_1959,1959.0
1131784,ss. 408,False,,
1879676,"Krishnan v.  The  State  of
Madras",False,,
179936542,s. 3,False,,
936876,"Ram  Singh  v.	 The
Crown",False,,
239596,,True,India_General_Navigation_And_Railway_vs_Their_Workmen_on_14_October_1959,1959.0
1096965,s. 143,False,,
1632564,s. 17(2),False,,
1432790,section	188,False,,
779491,,True,Kangsari_Haldar_Another_vs_The_State_Of_West_Bengal_on_18_December_1959,1959.0
108762964,s. 4(1),False,,
56003862,s. 5(1),False,,
113742610,Section 12,False,,
62816788,The  Act,False,,
196599069,Section 2(b),False,,
29723732,Section 2(d),False,,
146932277,s. 2(e),False,,
124411838,s. 5,False,,
166856817,s.  6,False,,
127300650,Section  10,False,,
48592849,s. 2(b)(i),False,,
198024261,ss. 9,False,,
83745843,1,False,,
14951718,s. 4(1),False,,
35081660,s. 4,False,,
25296034,section 3,False,,
368269,,True,Kaushalya_Devi_And_Ors_vs_Bachittar_Singh_And_Ors_on_8_April_1959,1959.0
1409676,,True,Kedar_Nath_Motani_And_Ors_vs_Prahlad_Rai_And_Ors_on_25_September_1959,1959.0
1634179,Palaniyappa Chettiar v. Chockalingam Chettiar,False,,
97475,,True,Krishan_Kumar_vs_The_Union_Of_India_on_21_May_1959,1959.0
898393,s. 24,False,,
1956042,Ghulam	Haider v. Emperor,False,,
70274,Bolai Chandra Khara v. Bishnu Bejoy Srimani,False,,
1781027,"Titaghur Paper Mills
V. Its Workmen",True,M_S_Titaghur_Paper_Mills_Co_Ltd_vs_Its_Workmen_on_5_May_1959,1959.0
156295,"The Mill-Owners' Association, Bombay  v.
The Rashtriya Mill Mazdoor Sangh, Bombay",False,,
1919374,Indian Iron & Steel Co. Ltd. v. Their Workmen,False,,
1876587,"Mathuradas
Kanji  v.  Labour  Appellate  Tribunal",False,,
254621,,True,Mahant_Moti_Das_vs_S_P_Sahi_The_Special_Officer_In_on_15_April_1959,1959.0
15930955,"Bihar
Hindu  Religious Trusts Act",False,,
141245276,ss. 2,False,,
146741528,5,False,,
23462665,6,False,,
108461552,7,False,,
179298580,8,False,,
71203929,ss. 28,False,,
188367616,32,False,,
71781797,s. 70,False,,
25902998,s. 55(2),False,,
24650958,s.  59,False,,
590166,Hindu'	in  the	 Act,False,,
99277608,Section 3,False,,
23176465,Section	 4,False,,
495092,"Charitable Endowments
Act,  1890",False,,
70224545,"Charitable  and  Religious
Trusts Act, 1920",False,,
99172432,Section  4  (5),False,,
42367478,Section 5(3),False,,
175382691,"Section  28
(1)",False,,
48529268,Section 28 (2),False,,
122897476,Section 28(2)(e),False,,
102090864,Section  28(2)(g),False,,
151135197,Section  44,False,,
34747158,Section 45,False,,
104716128,Section	 60,False,,
178244109,Section  80,False,,
100488962,Section 81,False,,
53896159,s.  83,False,,
167031196,s. 8(2)(c),False,,
10553911,s.  8(3)(c),False,,
137008050,s.  58,False,,
181541830,60  (2),False,,
69892490,Section 28 (2) (h),False,,
53148703,Section 28 (2) (j),False,,
160619733,"section
50",False,,
169077586,section 49,False,,
156887362,Section 55,False,,
277312,,True,Mahant_Ram_Saroop_Dasji_vs_S_P_Sahi_Special_Officer_In_Charge_on_15_April_1959,1959.0
30021043,s. 2 (n),False,,
197983740,Section 29(1),False,,
112070203,Section 30,False,,
112167177,s. 2(g),False,,
36433233,s.   48,False,,
146892050,s. 2 (1),False,,
87076300,s. 4,False,,
10547849,"Administration of Estates Act, 1925",False,,
219225,"Kameshwar
Singh v.  The State of Bihar",True,Maharajadhiraj_Sir_Kameshwar_Singh_vs_The_State_Of_Bihar_on_15_May_1959,1959.0
1762415,s. 26,False,,
1202169,"2), Madan  Mohan
       Lal v. Commissioner of Income-tax",False,,
1800825,"Chimanram	Motilal	 (Gold	and  Silver),	Bombay	 v.
       Commissioner Of Income-tax (Central), Bombay",False,,
1290730,Chatturam Horilram Ltd. v.  Commissioner,False,,
1182818,"Commissioner	of  Income-tax	 v.
       Kamakshya  Narain  Singh",False,,
1275107,"Rajendra  Nath  Mukerjee  v.	 Income-tax
       Commissioner",False,,
111109,"Mineral	 Development
Ltd.  v. State of Bihar",True,Mineral_Development_Ltd_vs_The_State_Of_Bihar_And_Another_on_15_December_1959,1959.0
43096673,"Bihar Mica Act, 1947",False,,
