overall_rank,id,label,year,url,node_type,community_id,subcommunity_id,seed_type,pagerank,betweenness,local_betweenness,bridge_score,in_degree,out_degree,pr_pct,bw_pct,local_bw_pct,composite_score,landmark
1646,1510944,"C.E.S.C. Ltd. Etc vs Subhash Chandra Bose And Ors on 15 November, 1991",1991.0,https://indiankanoon.org/doc/1510944/,case,7,C7_S5,expanded,0.00014822442798550388,0.00015483779879610078,0.0009628164069159645,0.7692307692307693,4,9,0.651664984863774,0.6397578203834511,0.5800201816347124,0.6325731584258325,False
1647,1778199,"Kunjukutty Sahib Etc. Etc vs State Of Kerala & Anr on 26 April, 1972",1972.0,https://indiankanoon.org/doc/1778199/,case,0,C0_S0,expanded,0.00014240391567716532,0.00020232800297385756,0.0008047933584819669,0.2727272727272727,4,7,0.6234106962663976,0.675882946518668,0.5628657921291624,0.6322906155398588,False
1648,568459,"Board Of Wakf, West Bengal vs Anis Fatma Begum & Anr on 23 November, 2010",2010.0,https://indiankanoon.org/doc/568459/,case,1,C1_S11,expanded,0.00018915246751037568,9.029808544053263e-05,0.0004213951470377687,0.14285714285714285,4,3,0.7628657921291625,0.5660948536831484,0.503329969727548,0.632250252270434,False
1649,186226739,Manik Majumder vs Dipak Kumar Saha (D) Thr. Lrs.,2023.0,https://indiankanoon.org/doc/186226739/,case,1,C1_S0,expanded,0.00011287045123371562,0.0035204749102107644,0.019295379988364583,0.16666666666666666,0,18,0.1432896064581231,0.9755802219979819,0.9229061553985873,0.6321291624621594,False
1651,41340819,Saurav Jain vs M/S A.B.P. Design,2021.0,https://indiankanoon.org/doc/41340819/,case,5,C5_S10,expanded,0.00011287045123371562,0.0031570314109056067,0.02007924590825209,0.5384615384615384,0,13,0.1432896064581231,0.9721493440968718,0.9265388496468214,0.6314833501513623,False
1652,24736,"M/S Sms Tea Estates P.Ltd vs M/S Chandmari Tea Co.P.Ltd on 20 July, 2011",2011.0,https://indiankanoon.org/doc/24736/,case,11,C11_S4,expanded,0.00018822085467977474,8.852675952181805e-05,0.0004270355088585144,0.3,6,4,0.7602421796165489,0.5634712411705348,0.5097880928355196,0.6314429868819375,False
1653,179834424,"Jindal Stainless Ltd. & 
Anr. v. State of Haryana & Ors. [JT",,https://indiankanoon.org/doc/179834424/,case,0,C0_S7,expanded,0.0001887416788729407,0.00011550770825818466,0.00014625947487225533,0.2222222222222222,4,5,0.7616548940464177,0.5971745711402624,0.4387487386478305,0.6312815338042382,False
1656,923604,"Sri Adi Visheshwara Of Kashi Vishwanath ... vs State Of U.P. And Ors on 14 March, 1997",1997.0,https://indiankanoon.org/doc/923604/,case,0,C0_S14,expanded,0.00019229543409854938,7.076597816883296e-05,0.0007395487592274339,0.1,5,5,0.7681130171543895,0.5323915237134208,0.5539858728557013,0.6309989909182644,False
1657,1636045,"Pepsu Road Transport Corp., Patiala vs Mangal Singh & Ors on 12 May, 2011",2011.0,https://indiankanoon.org/doc/1636045/,case,9,C9_S7,expanded,0.00012244164545272815,0.00018095621938364585,0.01060587807185231,0.2857142857142857,1,6,0.4837537840565086,0.6591321897073663,0.8684157416750757,0.6308375378405652,False
1658,1053338,"M/S. Neyvely Lignite Corpn. Ltd vs Special Tahsildar(Land Acquisition) ... on 19 October, 1994",1994.0,https://indiankanoon.org/doc/1053338/,case,2,C2_S12,keyword,0.0001362313502954677,0.00014119801976838638,0.0033768680117124985,0.0,2,7,0.5921291624621594,0.6264379414732594,0.7170534813319879,0.6308375378405651,False
1659,1328814,"Aphali Pharmaceuticals Ltd vs State Of Maharashtra & Ors on 19 September, 1989",1989.0,https://indiankanoon.org/doc/1328814/,case,1,C1_S9,expanded,0.00012772817473678133,0.00022934127863370794,0.0025963617966930563,0.7,2,8,0.5372351160443996,0.6966700302724521,0.6853683148335015,0.6306357214934409,False
1660,835267,Jaipur Development Authority & Ors vs Vijay Kumar Data & Anr,2011.0,https://indiankanoon.org/doc/835267/,case,2,C2_S11,keyword,0.00012368519956566223,0.0002618467408569862,0.003464706423891745,0.25,2,6,0.500100908173562,0.7148335015136226,0.7196770938446014,0.6299091826437941,False
1661,11924278,Satyan_vs_Deputy_Commissioner_on_30_April_2019,2019.0,https://indiankanoon.org/doc/11924278/,case,10,C10_S4,expanded,0.00011287045123371562,0.0016250522334225225,0.1553588917923258,0.7,0,10,0.1432896064581231,0.9352169525731584,0.9901109989909183,0.6294248234106963,False
1662,59422893,Hospitality Association Of Mudumalai vs In Defendent Of Environment And Animals ...,2020.0,https://indiankanoon.org/doc/59422893/,case,12,C12_S0,expanded,0.00012652210292777563,0.00020510285738015554,0.004124752097890897,0.16666666666666666,2,4,0.5220988900100908,0.6779011099899092,0.7463168516649848,0.629263370332997,False
1663,153305688,Vasantha (Dead) Thr. L.R. vs Rajalakshmi @ Rajam (Dead) Thr. Lrs.,2024.0,https://indiankanoon.org/doc/153305688/,case,5,C5_S4,expanded,0.00011287045123371562,0.0018568805555446348,0.045768630422087224,0.18181818181818182,0,11,0.1432896064581231,0.9469223007063572,0.9648839556004036,0.6290615539858728,False
1665,198709090,"Amresh Shrivastava vs The State Of Madhya Pradesh on 1 April, 2025",2025.0,https://indiankanoon.org/doc/198709090/,case,18,C18,expanded,0.00011287045123371562,0.0014843093188584254,0.8928571428571428,0.0,0,6,0.1432896064581231,0.9295660948536831,0.9993945509586276,0.629021190716448,False
1667,194120,"State Of Tamil Nadu Through ... vs Nalini And 25 Others on 11 May, 1999",1999.0,https://indiankanoon.org/doc/194120/,case,0,C0_S1,expanded,0.0001957089225136547,4.956232898362094e-05,0.0013414554360890506,0.0,5,8,0.7729566094853683,0.4932391523713421,0.6119071644803229,0.6288597376387488,False
1668,182124766,"Maya Devi vs Lalta Prasad on 19 February, 2014",2014.0,https://indiankanoon.org/doc/182124766/,case,5,C5_S8,expanded,0.0001215855512958321,0.00024112002354022936,0.005390835579514825,0.625,1,7,0.47709384460141274,0.7037336024217962,0.7819374369323915,0.6287184661957619,False
1669,94522888,"The State Of Telangana vs Mohd. Abdul Qasim (Died) Per Lrs. on 18 April, 2024",2024.0,https://indiankanoon.org/doc/94522888/,case,12,C12_S0,expanded,0.00011287045123371562,0.0018410393124798053,0.04535518663220102,0.4,0,15,0.1432896064581231,0.9463168516649849,0.9642785065590312,0.6286982845610495,False
1670,139344517,Kaikhosrou(Chick) Kavasji Framji And ... vs Union Of India And Anr,2019.0,https://indiankanoon.org/doc/139344517/,case,1,C1_S1,expanded,0.00011655760895230335,0.0004904703286737335,0.0035158313020619177,0.375,1,7,0.4055499495459132,0.8044399596367305,0.7220988900100909,0.6284157416750757,False
1671,138675220,"Noida Toll Bridge Company Ltd vs Federation Of Noida Residents Welfare ... on 20 December, 2024",2024.0,https://indiankanoon.org/doc/138675220/,case,9,C9_S0,expanded,0.00011287045123371562,0.001990019847098024,0.03498201956646272,0.5,0,16,0.1432896064581231,0.9501513622603431,0.9531786074672048,0.6280121089808275,False
1672,34436597,"Forum For Peoples Collective Efforts ... vs The State Of West Bengal on 4 May, 2021",2021.0,https://indiankanoon.org/doc/34436597/,case,7,C7_S4,expanded,0.00011287045123371562,0.00190394399574273,0.03633748373322427,0.4473684210526316,0,38,0.1432896064581231,0.948133198789102,0.955196770938446,0.6276084762865792,False
1673,1686005,"Municipal Corporation Of Greater ... vs Dr. Hakimwadi Tenants Association & Ors on 24 November, 1987",1987.0,https://indiankanoon.org/doc/1686005/,case,2,C2_S5,keyword,0.00015950189460933037,0.00019598264355590302,7.321848873556199e-05,0.4,3,2,0.6930373360242179,0.6708375378405651,0.41029263370332997,0.6276084762865792,False
1674,562,"H.M.T. House Building Co-Op. Society vs Syed Khader & Ors on 21 February, 1995",1995.0,https://indiankanoon.org/doc/562/,case,2,C2_S8,expanded,0.00014376707285722247,0.0001671474057941151,0.0009867490747246473,0.42857142857142855,3,4,0.6282542885973764,0.6486377396569122,0.5826437941473259,0.6272855701311807,False
1676,1492054,Modula_India_vs_Kamakshya_Singh_Deo_on_27_September_1988,1988.0,https://indiankanoon.org/doc/1492054/,case,1,C1_S1,expanded,0.00012656560847418437,0.00018022911028378927,0.004901012251717559,0.0,1,8,0.5261352169525731,0.6581231079717457,0.7669021190716448,0.6270837537840566,False
1680,58678,"Rattan Lal Sharma vs Managing Committee, Dr. Hari Ram ... on 14 May, 1993",1993.0,https://indiankanoon.org/doc/58678/,case,0,C0_S5,expanded,0.00019932659880125172,6.297788547373853e-05,0.0005975409654546948,0.25,4,4,0.7786074672048436,0.5184661957618567,0.5380423814328961,0.6264379414732594,False
1681,171406800,"Board Of Trustees Of Port Of Kandla vs Hargovind Jasraj & Anr on 9 January, 2013",2013.0,https://indiankanoon.org/doc/171406800/,case,12,C12_misc,expanded,0.000129989587407158,0.0003740076302666267,0.00031565362506112536,0.375,2,6,0.5556004036326943,0.767305751765893,0.48557013118062564,0.62627648839556,False
1683,53558237,The_State_Of_Karnataka_By_Its_Chief_vs_State_Of_Tamil_Nadu_By_Its_Chief_on_16_February_2018,2018.0,https://indiankanoon.org/doc/53558237/,case,0,C0_S3,expanded,0.00013214356205920223,0.000254284037782504,0.0008125353453875544,0.42105263157894735,4,15,0.57255297679112,0.7109989909182644,0.563673057517659,0.6261553985872856,False
1684,187251491,Agnigundala_Venkata_Ranga_Rao_vs_Indukuru_Ramchandra_Reddy_Dead_By_on_13_April_2017,2017.0,https://indiankanoon.org/doc/187251491/,case,1,C1_S3,expanded,0.00011287045123371562,0.0024022306522983325,0.019444646343190798,0.3333333333333333,0,12,0.1432896064581231,0.9602421796165489,0.9237134207870837,0.6261553985872855,False
1685,1659688,"Goa Housing Board vs Rameshchandra Govind Pawaskar & Anr on 11 October, 2011",2011.0,https://indiankanoon.org/doc/1659688/,case,6,C6_S2,expanded,0.00011287045123371562,0.0018604750729160984,0.030528029691137788,0.25,0,12,0.1432896064581231,0.9473259334006054,0.9485368314833501,0.6259535822401615,False
1686,290890,"Lachoo Mal vs Radhey Shyam on 10 February, 1971",1971.0,https://indiankanoon.org/doc/290890/,case,7,C7_S5,expanded,0.00016385289555473646,0.00011154893945208539,0.0004934576556240383,0.5,4,2,0.7105953582240161,0.59313824419778,0.5223007063572149,0.6259535822401614,False
1691,96039159,V_Kalyanaswamy_D_By_Lrs_vs_L_Bakthavatsalam_D_Thr_Lrs_on_17_July_2020,2020.0,https://indiankanoon.org/doc/96039159/,case,1,C1_S2,expanded,0.00011287045123371562,0.0019047992409877408,0.025988872310543126,0.15384615384615385,0,13,0.1432896064581231,0.9483350151362261,0.941473259334006,0.6249445005045409,False
1692,434106,Dr_Pradeep_Jain_Etc_vs_Union_Of_India_And_Ors_Etc_on_22_June_1984,1984.0,https://indiankanoon.org/doc/434106/,case,0,C0_S4,expanded,0.00019831593782360668,6.558767887828636e-05,0.0005135283628009214,0.18181818181818182,8,3,0.7763874873864783,0.5233097880928356,0.5251261352169526,0.6249041372351162,False
1693,1113423,"State Of Punjab And Anr vs Khan Chand on 17 December, 1973",1973.0,https://indiankanoon.org/doc/1113423/,case,0,C0_S16,expanded,0.0001335262630931302,0.0002476600269874979,0.0007108350955909667,0.23076923076923078,3,10,0.5802219979818365,0.7067608476286579,0.5503531786074672,0.6248637739656911,False
1695,602824,"Parimal vs Veena @ Bharti on 8 February, 2011",2011.0,https://indiankanoon.org/doc/602824/,case,5,C5_S12,expanded,0.00011560948268180937,0.0003190817842039336,0.008798456245909492,0.375,1,7,0.3959636730575177,0.7422805247225025,0.8472250252270433,0.6247426841574168,False
1696,1030593,"K. Krishna Reddy And Ors vs Special Dy. Collector, Land ... on 8 September, 1988",1988.0,https://indiankanoon.org/doc/1030593/,case,2,C2_S4,expanded,0.00015058896703143922,8.816261340169897e-05,0.0023389286512043458,0.0,4,1,0.6607467204843592,0.5628657921291624,0.6748738647830475,0.6244197780020182,False
1698,135095591,State Of Karnataka vs Selvi J. Jayalalitha & Ors,2017.0,https://indiankanoon.org/doc/135095591/,case,13,C13_S1,expanded,0.0001441055656062905,6.97331620056471e-05,0.006288927797082161,0.42857142857142855,2,5,0.6296670030272452,0.5301715438950555,0.8020181634712412,0.6243390514631686,False
1701,703277,S_Nagaraj_D_By_Lrs_Ors_vs_B_R_Vasudeva_Murthy_Ors_on_8_February_2010,2010.0,https://indiankanoon.org/doc/703277/,case,2,C2_S5,expanded,0.00012245706130204376,0.0006111321812693058,0.00030882906576834584,0.6666666666666666,1,11,0.48577194752774977,0.8320887991927346,0.4837537840565086,0.6238950554994955,False
1702,90920551,Sanjiv Rajendra Bhatt vs Union Of India & Ors,2015.0,https://indiankanoon.org/doc/90920551/,case,13,C13_S4,expanded,0.00013510973853767135,7.18460209794736e-05,0.010950957396408006,0.5714285714285714,2,5,0.5880928355196771,0.5358224016145308,0.8716448032290616,0.6238950554994955,False
1703,20367,"Jage Ram And Ors vs State Of Haryana And Ors on 2 March, 1971",1971.0,https://indiankanoon.org/doc/20367/,case,2,C2_S7,expanded,0.0001531349228063333,0.00011989004935045926,0.0008640582206063872,0.2,5,5,0.670635721493441,0.6042381432896065,0.5693239152371342,0.6238143289606458,False
1704,166337,"Shyam Kishore And Others vs Municipal Corporation Of Delhi And ... on 3 September, 1992",1992.0,https://indiankanoon.org/doc/166337/,case,1,C1_S16,expanded,0.00015718139041508933,0.00010310370436897054,0.0009608996373426388,0.4444444444444444,3,6,0.6863773965691221,0.5826437941473259,0.5798183652875883,0.6235721493440969,False
1705,170545247,Chief Commissioner Of Central Goods And ... vs M/S Safari Retreats Private Limited,2024.0,https://indiankanoon.org/doc/170545247/,case,8,C8_S3,expanded,0.00011287045123371562,0.0018122092500479328,0.026009697173749468,0.4642857142857143,0,28,0.1432896064581231,0.9442986881937437,0.9416750756811302,0.6233703329969728,False
1706,184866874,Yerikala Sunkalamma vs The State Of Andhra Pradesh And Ors. ...,2025.0,https://indiankanoon.org/doc/184866874/,case,2,C2_S2,expanded,0.00011287045123371562,0.0030843617588366,0.013296328729055477,0.6190476190476191,0,21,0.1432896064581231,0.9713420787083754,0.8875882946518668,0.6233703329969728,False
1708,133926657,"Government Of Nct Of Delhi vs M/S Bsk Realtors Llp on 17 May, 2024",2024.0,https://indiankanoon.org/doc/133926657/,case,2,C2_S6,expanded,0.00011287045123371562,0.0023565077883921206,0.016408554300006737,0.3125,0,16,0.1432896064581231,0.9596367305751766,0.9091826437941474,0.6230070635721494,False
1709,1367950,"New Delhi Municipal Committee vs State Of Punjab Etc. Etc on 19 December, 1996",1996.0,https://indiankanoon.org/doc/1367950/,case,0,C0_S3,expanded,0.0001227837325753701,0.00041669559195999016,0.0008555718381848283,0.5,3,21,0.4906155398587286,0.7824419778002019,0.5685166498486377,0.6229263370332997,False
1711,643177,M_S_Tashi_Delek_Gaming_Solutions_Ltd_vs_State_Of_Karnataka_Ors_on_8_December_2005,2005.0,https://indiankanoon.org/doc/643177/,case,0,C0_S10,expanded,0.0001242251377443327,0.0002234888017928133,0.0035108648591476942,0.2857142857142857,2,5,0.5035317860746721,0.6926337033299698,0.7214934409687185,0.6227648839556005,False
1713,175664604,Subodh_Kumar_Singh_Rathour_vs_The_Chief_Executive_Officer_on_9_July_2024,2024.0,https://indiankanoon.org/doc/175664604/,case,9,C9_S0,expanded,0.00011287045123371562,0.001353424532997902,0.0842667693479321,0.2608695652173913,0,23,0.1432896064581231,0.9218970736629667,0.9828456104944501,0.622643794147326,False
1714,92712826,"Chloro Controls(I) P.Ltd vs Severn Trent Water Purification Inc ... on 28 September, 2012",2012.0,https://indiankanoon.org/doc/92712826/,case,11,C11_S4,expanded,0.00018187193171957897,6.555072611995657e-05,0.0008360794648509458,0.25,7,1,0.7505549949545913,0.5227043390514632,0.5667003027245207,0.622643794147326,False
1716,436868,Sagunthala(Dead) Thr. Lrs vs Special Tahsildar (L.A.) & Ors,2010.0,https://indiankanoon.org/doc/436868/,case,6,C6_S3,expanded,0.00011287045123371562,0.0018179304955802836,0.02250653694306338,0.25,0,12,0.1432896064581231,0.9447023208879919,0.936226034308779,0.6224419778002018,False
1717,116404795,Cellular_Operators_Association_Of_vs_Telecom_Regulatory_Authority_Of_India_on_11_May_2016,2016.0,https://indiankanoon.org/doc/116404795/,case,0,C0_S2,expanded,0.00011973812976842634,0.0003767305100696506,0.00232561159920495,0.3,2,18,0.45025227043390514,0.7683148335015136,0.6744702320887992,0.6223208879919274,False
1719,369141,Tata Motors Ltd vs Pharmaceutical Products Of India Ltd,2008.0,https://indiankanoon.org/doc/369141/,case,7,C7_S4,expanded,0.00012298739409183915,0.0004577789100086095,0.0005670974674830042,0.5454545454545454,2,9,0.4922300706357215,0.7959636730575177,0.5336024217961655,0.6219979818365288,False
1720,184584358,Balwant Rai Saluja & Anr Etc.Etc vs Air India Ltd.& Ors,2014.0,https://indiankanoon.org/doc/184584358/,case,9,C9_S8,expanded,0.0001248537138191258,0.000165012838390796,0.005856623338968663,0.3,1,9,0.51029263370333,0.6468213925327951,0.794954591321897,0.6218365287588296,False
1721,1672252,Organo_Chemical_Industries_Anr_vs_Union_Of_India_Ors_on_23_July_1979,1979.0,https://indiankanoon.org/doc/1672252/,case,0,C0_S5,expanded,0.00019460066682675664,8.573971302127597e-05,0.00018539535630936765,0.5,8,2,0.7715438950554995,0.5582240161453078,0.44924318869828456,0.6217558022199798,False
1722,925897,"Olympus Superstructures Pvt. Ltd. vs Meena Vijay Khetan & Ors. on 11 May, 1999",1999.0,https://indiankanoon.org/doc/925897/,case,11,C11_S2,expanded,0.00018890797232547305,3.770700798710286e-05,0.0019661941961345844,0.1111111111111111,6,3,0.7626639757820384,0.4651866801210898,0.6530776992936428,0.6217558022199798,False
1724,1737232,Subal Paul vs Malina Paul And Anr,,https://indiankanoon.org/doc/1737232/,case,1,C1_S9,expanded,0.0002001842818398251,5.795000313948351e-05,0.000544275106317419,0.25,3,1,0.77941473259334,0.5099899091826438,0.5295660948536831,0.6216750756811302,False
1725,1514910,"Noorduddin vs Dr. K.L. Anand on 6 October, 1994",1994.0,https://indiankanoon.org/doc/1514910/,case,5,C5_S8,expanded,0.0001857768933525782,0.00011664771415780959,4.5737746546371894e-05,0.25,3,1,0.7566094853683148,0.5985872855701312,0.3959636730575177,0.621271442986882,False
1726,58730926,Suresh Kumar Koushal & Anr vs Naz Foundation & Ors,2013.0,https://indiankanoon.org/doc/58730926/,case,0,C0_S2,expanded,0.00011868387447891025,0.0003784283448894286,0.0028228619260411685,0.22580645161290322,2,29,0.43531786074672046,0.7695257315842583,0.6956609485368315,0.6210696266397578,False
